client_id,birth_date,district_id,gender
4003,23-04-1972,8,490423
4004,12-10-1984,30,575812
4006,07-07-2005,25,785507
4007,07-11-1971,23,481107
4008,08-07-1978,23,515508
4009,29-06-1989,4,660629
4010,17-08-1975,4,485617
4011,19-02-1985,62,576219
4012,09-12-1983,56,566009
4013,06-02-1979,1,516206
4014,06-09-2003,17,800906
4015,27-02-2000,65,726227
4016,25-07-1998,13,715525
4017,15-05-1987,13,640515
4018,07-11-2007,3,805907
4019,16-09-1968,11,450916
4020,31-05-1980,45,535331
4021,10-12-1971,45,481210
4022,10-02-1949,1,260210
4023,17-07-1952,1,255517
4024,16-10-1987,3,641016
4025,07-12-1998,3,716007
4026,24-11-1972,76,455924
4027,28-08-1992,16,655628
4028,08-08-1993,16,700808
4029,03-01-1990,17,670103
4030,21-11-2003,44,765921
4031,22-05-1998,67,750522
4032,02-10-1991,35,645802
4033,15-10-1948,51,251015
4034,17-07-1960,58,370717
4035,20-10-1957,58,305820
4036,09-09-2003,25,765709
4037,22-12-1993,1,666022
4040,17-07-1988,59,615517
4041,26-01-1977,59,540126
4042,04-09-1962,1,390904
4043,09-07-1980,70,535509
4044,29-06-1957,44,305429
4046,18-02-1972,1,446218
4047,28-01-1960,1,370128
4048,24-11-1946,4,231124
4049,13-09-1968,4,450913
4050,30-12-1971,47,481230
4051,06-10-1972,74,491006
4052,17-12-1977,74,506017
4053,23-11-1956,70,295923
4054,08-04-1986,72,595208
4055,01-08-1980,74,535601
4056,26-09-1979,63,525726
4057,11-08-1949,70,225611
4059,11-05-1947,54,240511
4060,21-08-1981,44,545621
4061,24-12-2001,8,781224
4062,08-08-1973,71,500808
4063,16-04-1993,61,665216
4064,08-02-1995,61,720208
4065,27-06-1965,73,420627
4066,28-01-1964,30,366128
4067,08-09-1986,21,595708
4068,25-06-1947,11,240625
4069,07-03-1982,68,590307
4070,23-07-1986,68,595523
4071,15-02-1970,45,426215
4072,08-05-1964,45,410508
4073,10-02-1978,24,550210
4074,08-08-1985,24,585608
4075,18-11-1971,8,445918
4076,17-11-1992,49,691117
4077,06-05-1982,68,555306
4078,04-06-1974,23,510604
4079,29-06-1978,27,550629
4080,26-11-1970,21,435926
4081,03-06-2001,9,780603
4082,15-03-1988,58,615115
4083,30-03-1995,74,685130
4084,05-10-1980,55,571005
4085,04-02-1980,55,526204
4086,22-02-1969,63,416222
4087,16-04-1973,64,465216
4088,18-02-1976,68,486218
4089,27-02-1970,68,470227
4090,22-06-1994,23,710622
4091,07-11-2009,29,825907
4092,11-01-1961,14,336111
4093,29-09-1969,1,460929
4094,19-12-2002,2,791219
4095,14-09-1997,25,740914
4096,16-05-2007,25,805316
4098,28-03-1961,13,380328
4099,03-07-1972,12,455503
4100,13-03-1978,74,550313
4101,07-07-1997,1,705507
4102,15-10-1996,4,695815
4103,19-05-1988,4,650519
4104,10-04-1942,23,190410
4105,15-01-2008,16,806115
4106,09-11-1959,1,361109
4107,09-09-1977,49,540909
4108,26-03-1953,43,265126
4109,11-08-1976,63,530811
4112,28-11-1997,38,741128
4113,09-11-1974,76,475909
4114,09-02-1987,63,640209
4115,27-03-1966,33,430327
4116,24-11-1959,36,361124
4117,01-09-1945,53,185701
4118,17-06-2001,28,780617
4119,20-04-1989,62,625220
4120,06-03-1984,62,610306
4121,12-02-1946,23,230212
4122,18-09-1992,39,690918
4123,12-01-1994,39,666112
4124,10-01-1991,19,636110
4125,17-06-1949,31,225417
4126,09-09-1998,74,750909
4127,26-07-1997,74,705526
4129,31-05-1979,75,525331
4131,02-06-1999,48,760602
4132,15-10-1985,42,621015
4133,22-05-1992,42,655322
4134,12-04-1981,1,545212
4136,06-01-1982,31,590106
4137,30-08-1972,21,490830
4138,18-11-1995,11,685918
4139,20-07-1992,74,690720
4140,04-10-1986,70,631004
4141,18-03-1993,9,700318
4142,11-06-1983,36,600611
4143,24-08-1978,27,550824
4144,11-11-1982,27,555911
4145,02-02-1950,73,226202
4146,13-08-1982,9,555613
4147,23-12-1995,64,721223
4148,08-04-1995,64,685208
4149,07-03-2002,1,790307
4150,10-10-2004,1,775810
4151,17-09-1953,73,265717
4152,07-06-1950,73,270607
4153,12-04-1979,32,560412
4154,25-12-1980,32,536025
4155,13-05-1946,1,230513
4156,02-01-1990,5,626102
4157,09-05-1995,1,720509
4158,10-09-1947,35,205710
4159,06-12-1936,35,131206
4160,27-08-1996,16,695627
4161,09-11-1999,22,725909
4163,07-06-1974,4,510607
4164,22-12-1951,45,246022
4165,13-03-1978,53,550313
4166,26-02-1970,1,470226
4167,31-07-1976,6,495531
4169,19-04-2007,58,805219
4170,27-08-2006,58,830827
4171,18-05-2003,1,800518
4172,29-06-1972,1,455429
4173,04-08-2005,52,785604
4174,11-02-1950,63,270211
4175,06-03-1992,13,655106
4176,31-08-1945,32,220831
4177,25-12-1958,34,351225
4178,31-08-1949,32,260831
4179,29-07-1943,54,200729
4180,17-06-1955,63,320617
4181,15-07-1991,76,645515
4182,23-06-1964,16,410623
4183,13-01-1968,16,406113
4184,26-06-2002,8,755426
4185,23-06-1991,51,645423
4186,14-10-2001,38,781014
4187,28-10-1994,25,675828
4188,17-08-1999,1,760817
4189,07-12-1964,64,411207
4190,17-11-1965,17,421117
4191,06-03-1984,32,575106
4192,21-11-1954,72,311121
4193,28-04-1964,8,375228
4194,03-03-1967,63,405103
4195,30-07-1968,63,450730
4196,16-03-1978,55,515116
4198,17-12-1981,23,546017
4199,19-12-1984,23,611219
4201,19-07-2000,3,770719
4202,20-07-1997,3,705520
4203,08-03-1994,1,675108
4204,03-06-1983,1,600603
4205,05-02-1958,30,350205
4206,09-10-1965,22,421009
4207,02-03-1961,70,380302
4209,23-04-1960,70,335223
4210,15-09-2002,40,790915
4211,17-06-2000,22,735417
4212,27-05-1968,53,450527
4213,27-08-1952,64,255627
4214,03-07-1944,64,210703
4215,08-08-1979,49,525608
4217,25-08-1978,9,515625
4218,06-12-1966,48,396006
4219,04-03-1971,51,445104
4220,15-09-1986,33,630915
4221,26-11-1968,63,415926
4222,16-08-1951,60,280816
4223,30-05-1993,54,700530
4224,03-06-2004,42,775403
4225,08-08-2000,76,770808
4226,08-04-1980,31,570408
4227,24-02-1991,51,636224
4229,05-10-1984,36,611005
4230,11-01-1989,74,616111
4231,08-10-1986,1,595808
4232,15-02-1994,70,710215
4233,15-02-1961,46,380215
4234,08-01-2000,70,726108
4235,15-01-2003,9,756115
4236,17-03-1989,42,625117
4237,01-10-1950,16,235731
4238,26-06-1998,41,715426
4239,11-12-1943,70,201211
4240,21-12-1987,46,606021
4241,30-05-1977,20,505330
4242,27-04-1977,20,540427
4243,26-01-1981,7,580126
4244,12-10-1949,68,225812
4245,23-09-1942,68,190923
4246,09-11-2007,36,805909
4247,16-03-2002,26,755116
4248,07-07-2002,9,755507
4249,21-05-2000,52,770521
4250,06-11-1988,72,615906
4251,26-04-1983,44,600426
4252,28-07-1980,44,535528
4253,19-07-1963,16,365519
4254,05-03-1995,65,720305
4255,28-08-1952,66,255628
4256,29-03-1980,70,570329
4257,29-08-1995,1,685629
4258,11-07-1993,44,665511
4259,16-08-1976,10,495616
4260,01-06-1990,12,670601
4261,04-10-1951,34,245804
4262,24-06-1952,59,255424
4263,26-08-1999,73,725626
4264,21-08-1998,74,715621
4265,19-01-2001,59,780119
4266,26-03-2001,1,745126
4267,21-06-1963,24,365421
4268,11-06-1951,24,280611
4269,07-11-1982,45,555907
4270,05-04-1999,58,725205
4271,23-07-1987,58,640723
4272,30-10-2005,42,785830
4273,29-01-2004,18,766129
4274,24-07-1964,70,375524
4275,26-08-1984,49,575626
4276,05-10-2000,74,735805
4277,05-11-2002,74,791105
4278,18-11-1972,33,491118
4279,13-10-1972,51,491013
4280,08-03-1971,55,445108
4281,13-04-1954,54,310413
4282,09-06-1955,3,320609
4283,05-09-1947,27,240905
4284,26-11-1969,68,461126
4285,28-02-1973,68,456228
4286,28-11-1992,6,655928
4287,07-12-1980,62,536007
4288,08-05-1973,70,465308
4289,23-11-2004,66,811123
4290,09-03-1970,32,470309
4291,07-07-1978,58,515507
4292,19-07-1975,72,520719
4293,16-02-1987,4,596216
4294,22-06-1979,4,560622
4295,16-03-1983,18,600316
4296,06-11-1948,57,251106
4297,16-12-1955,57,286016
4298,18-04-1943,33,200418
4299,15-11-2004,50,775915
4300,15-01-2005,1,776115
4301,03-07-1983,14,565503
4302,04-03-1971,30,445104
4303,05-05-2005,21,785305
4304,15-08-1972,5,455615
4305,21-08-1966,40,395621
4306,17-10-1963,40,401017
4307,14-04-2000,1,770414
4308,10-03-1997,44,705110
4309,26-06-2006,39,795426
4310,30-07-1952,65,255530
4311,12-04-2004,59,810412
4312,20-12-2006,72,796020
4313,21-04-1995,53,685221
4314,24-07-1952,58,255524
4315,25-06-1986,74,595425
4316,26-10-1970,1,435826
4317,11-12-2005,53,786011
4318,11-11-1969,43,425911
4319,06-11-1969,43,461106
4320,04-01-1986,66,586104
4321,18-12-2000,19,736018
4322,01-10-1993,19,701001
4323,20-03-1947,40,240320
4324,22-09-1945,40,185722
4325,19-07-1970,55,470719
4326,20-09-1953,1,300920
4327,23-10-1964,1,375823
4328,13-08-2003,59,765613
4329,18-07-1974,64,475518
4330,02-07-1944,33,210702
4331,03-09-1982,5,590903
4332,11-01-1959,57,360111
4333,20-04-1981,1,580420
4334,19-04-1981,1,545219
4335,25-02-1952,54,246225
4336,02-10-1996,19,695802
4337,21-04-1989,48,660421
4338,25-10-1967,30,441025
4339,15-11-2004,59,775915
4340,18-09-1976,1,495718
4341,01-05-1987,76,640501
4342,07-06-1945,63,185407
4343,09-10-1956,27,295809
4344,15-06-1948,54,250615
4345,29-11-2001,18,745929
4346,20-11-2000,3,735920
4347,20-08-1953,54,265620
4348,17-06-2005,3,785417
4349,22-10-1986,1,595822
4350,20-08-1989,1,660820
4352,24-07-1994,72,710724
4353,19-11-2006,28,795919
4354,13-08-2009,28,860813
4355,01-03-1966,1,386229
4358,24-10-1965,70,421024
4359,02-08-1973,64,500802
4360,10-09-1992,19,655710
4361,04-05-1978,46,550504
4362,16-09-1966,50,430916
4363,01-09-1978,50,515701
4364,05-12-2000,22,771205
4365,12-05-1984,10,610512
4367,30-03-2005,14,820330
4368,21-12-2004,32,776021
4369,15-06-1988,53,650615
4370,28-06-1962,59,390628
4371,12-12-1991,32,681212
4372,11-10-1956,3,331011
4373,20-12-1974,51,511220
4376,05-03-1977,70,540305
4377,31-01-2001,48,780131
4380,13-05-1954,1,310513
4381,25-01-1982,56,590125
4382,20-10-2003,18,801020
4383,01-08-1986,21,630801
4384,12-03-2000,10,735112
4385,02-12-1999,21,726002
4386,27-02-1973,53,456227
4387,18-02-1969,52,460218
4388,16-11-1963,4,365916
4389,01-09-1953,10,265701
4390,29-06-1999,7,725429
4393,11-11-1968,1,415911
4394,02-03-2003,64,756230
4395,16-07-1985,36,585516
4396,07-01-2002,63,746107
4397,26-11-1996,63,731126
4398,23-07-1981,77,580723
4399,20-01-1995,61,676120
4400,29-10-1986,54,595829
4401,20-07-1991,8,680720
4402,11-04-1952,23,290411
4403,19-12-1965,36,386019
4404,09-06-1978,31,515409
4405,17-06-1986,47,595417
4406,01-11-1977,1,541101
4407,06-07-1998,70,750706
4408,19-05-1946,62,230519
4409,22-03-1955,62,285122
4410,12-03-2003,24,765112
4411,02-01-1973,54,500102
4412,26-01-1980,54,526126
4413,04-05-2000,74,770504
4414,19-06-1956,50,330619
4415,09-07-2000,4,770709
4416,25-12-1993,67,701225
4417,24-04-1999,1,760424
4418,19-05-1993,28,700519
4420,06-05-1980,55,570506
4421,27-08-1971,1,445627
4422,01-10-1970,76,435731
4423,24-05-1941,27,180524
4424,06-05-1956,21,330506
4425,15-12-1963,21,366015
4426,13-11-1996,26,695913
4427,03-11-1963,30,401103
4428,09-03-1977,38,540309
4429,02-04-1968,64,450402
4430,27-08-1965,64,385627
4431,30-09-1953,58,300930
4432,14-05-1991,1,645314
4433,22-02-1991,1,680222
4434,29-03-1987,64,640329
4435,30-12-1992,64,656030
4436,28-04-1943,27,200428
4437,26-12-1988,70,616026
4438,04-12-1980,70,571204
4439,25-03-1998,70,750325
4440,26-12-1971,33,481226
4441,07-12-1970,33,436007
4442,29-06-1948,23,215429
4444,28-03-1992,77,690328
4445,14-06-1991,77,645414
4446,11-12-1977,71,506011
4447,16-08-1980,71,570816
4448,02-07-1969,72,425502
4449,08-11-1972,8,491108
4450,05-03-1976,67,495105
4451,19-12-1954,50,276019
4452,08-08-1951,70,245608
4453,29-07-2003,61,765529
4454,09-02-1999,61,760209
4455,29-07-1999,70,760729
4456,23-10-1959,30,361023
4457,17-01-1966,1,430117
4458,23-02-1978,22,506223
4459,21-07-1989,1,625521
4460,24-02-1980,1,570224
4461,22-06-1984,54,575422
4462,13-09-2000,1,770913
4463,17-08-1946,76,230817
4464,19-11-1987,53,641119
4465,02-06-1960,74,370602
4466,07-12-1949,75,226007
4467,17-01-1972,20,446117
4468,04-05-1967,20,440504
4469,28-04-2000,8,735228
4471,11-08-2002,64,755611
4472,25-07-1988,74,650725
4473,27-12-1967,1,441227
4474,09-02-1992,3,646209
4476,13-01-1950,3,270113
4477,18-01-1980,74,570118
4478,14-07-1979,74,525514
4479,24-09-1985,2,585724
4480,30-03-1986,74,630330
4481,16-06-1998,1,750616
4482,17-01-2002,56,790117
4483,29-10-1993,63,665829
4484,11-04-1978,37,550411
4485,20-07-1942,36,190720
4486,14-08-1941,36,145614
4487,14-08-1997,22,740814
4488,03-06-1998,22,715403
4489,24-03-1971,76,480324
4490,18-04-1983,76,565218
4491,13-09-2004,2,775713
4492,08-11-1992,16,655908
4493,05-10-1970,33,471005
4494,09-11-1975,54,521109
4495,11-04-2002,66,790411
4496,19-02-1994,10,710219
4497,14-11-1991,10,645914
4498,28-12-1954,31,311228
4499,28-11-1956,31,295928
4500,12-08-1947,17,240812
4501,18-05-1974,70,475318
4502,10-01-1955,21,320110
4503,28-07-1955,21,285528
4504,24-01-1993,33,656124
4505,06-07-1989,33,660706
4506,30-01-1982,11,546130
4507,03-08-1993,1,700803
4508,14-11-1944,54,211114
4509,12-05-1947,54,205312
4510,28-02-1966,34,386228
4511,27-06-1972,51,455427
4512,19-10-1986,1,631019
4514,25-12-1963,65,401225
4515,28-11-1947,59,205928
4516,27-11-1988,1,615927
4518,04-06-1979,39,525404
4519,31-12-1978,70,516031
4520,28-08-1984,1,575628
4521,09-09-1966,1,430909
4522,01-01-1978,68,506101
4523,09-03-1975,68,520309
4524,14-07-1980,77,570714
4525,17-09-1991,77,645717
4526,24-06-1997,70,705424
4527,04-04-1990,1,635204
4528,09-01-1945,28,220109
4529,16-09-1999,37,760916
4530,18-11-2011,37,845918
4531,25-08-1991,64,645625
4532,09-10-1976,39,531009
4533,29-01-2003,64,800129
4534,24-12-1977,38,541224
4535,03-02-1959,1,316203
4536,14-10-1970,41,471014
4539,12-12-1965,55,421212
4540,16-01-1959,69,360116
4541,02-05-1998,32,715302
4542,06-02-1977,29,540206
4543,01-12-1964,1,411201
4544,13-08-1982,52,555613
4545,20-03-1963,3,365120
4546,20-06-1978,23,515420
4547,02-03-1971,9,436230
4548,05-01-1981,7,580105
4549,30-12-1947,10,206030
4550,17-12-1969,72,426017
4551,29-04-1947,60,240429
4552,28-04-1946,60,195228
4553,23-04-1972,1,455223
4554,24-07-1960,70,370724
4555,07-08-1983,52,600807
4556,31-05-1993,74,700531
4557,24-12-1959,44,326024
4558,27-09-1951,44,280927
4559,09-05-1985,35,585309
4560,20-10-1986,9,631020
4561,29-08-1995,40,685629
4562,11-10-1988,25,651011
4563,25-09-1998,10,715725
4564,25-08-1998,10,750825
4565,03-03-1971,14,480303
4567,12-02-1960,70,370212
4568,26-04-2005,70,820426
4569,09-09-1998,6,715709
4570,03-01-1967,1,396103
4571,07-11-1990,1,671107
4572,21-07-1963,28,365521
4573,12-12-1982,5,556012
4574,12-01-1994,20,666112
4575,20-11-1991,36,645920
4576,27-06-1981,53,580627
4577,25-09-1976,64,495725
4578,27-12-1999,15,761227
4579,01-09-1966,74,395701
4580,24-01-1972,30,446124
4581,16-08-1983,1,565616
4582,12-10-1941,44,181012
4583,24-10-1968,61,415824
4584,24-08-1976,7,495624
4585,10-11-1975,9,485910
4586,13-08-1974,9,510813
4587,06-07-2005,36,785506
4588,05-01-2004,53,766105
4589,15-11-2003,2,765915
4590,17-03-1959,1,360317
4591,19-08-1956,43,330819
4592,29-05-1982,1,555329
4593,03-07-1955,72,320703
4594,25-11-1963,1,401125
4595,29-01-1968,1,406129
4596,31-10-2000,74,735831
4597,19-07-1979,1,525519
4598,12-06-1968,25,415412
4599,05-12-1970,25,471205
4600,13-03-1990,70,670313
4601,02-04-1958,1,350402
4602,04-06-1961,1,345404
4603,26-09-1973,69,465726
4604,02-10-1991,67,681002
4605,09-11-2007,18,805909
4606,14-10-1960,8,371014
4607,16-01-2004,74,766116
4608,18-01-1968,41,450118
4609,19-02-2004,7,766219
4610,02-03-1993,34,665102
4611,10-07-1980,1,535510
4612,23-11-1987,44,605923
4615,31-07-1974,56,510731
4617,20-12-2000,45,771220
4618,27-05-1999,45,725327
4619,20-04-1968,77,415220
4620,01-01-1968,54,406101
4621,10-02-1969,54,460210
4622,25-07-1999,50,725525
4623,09-05-1990,68,670509
4624,24-07-1993,48,665524
4625,04-03-1990,48,670304
4626,24-01-1975,3,476124
4627,24-03-1965,1,420324
4628,31-07-1965,1,385531
4629,10-05-1946,76,230510
4630,27-11-1942,76,155927
4631,01-06-1960,8,335401
4632,18-04-1951,1,280418
4633,31-12-2007,62,806031
4634,09-05-1967,67,405309
4635,28-02-1959,67,360228
4636,22-09-2000,48,770922
4637,13-02-1992,61,690213
4638,26-04-1995,33,685226
4639,16-05-2003,20,800516
4640,07-07-1983,75,565507
4641,12-02-1981,33,580212
4642,03-10-1987,33,605803
4643,21-09-1996,1,695721
4644,19-01-1954,20,310119
4647,20-08-2001,8,780820
4648,24-01-1987,33,640124
4649,25-08-1955,45,285625
4650,15-09-1992,54,655715
4651,24-01-2002,2,790124
4652,26-02-1985,53,620226
4653,18-02-1974,4,466218
4654,15-04-1977,2,505215
4655,14-10-1970,2,471014
4656,16-09-1965,1,420916
4657,13-09-1964,15,410913
4658,11-10-1958,33,351011
4659,14-06-1986,50,595414
4660,06-09-2002,60,755706
4661,11-07-1971,1,445511
4662,10-04-1954,1,275210
4663,29-10-1965,72,421029
4664,05-08-1944,38,210805
4665,27-10-1953,9,265827
4666,12-06-1951,9,280612
4667,26-04-1964,25,410426
4668,25-08-1965,25,385625
4670,14-10-1995,51,685814
4671,27-07-1995,51,720727
4672,28-08-1972,44,490828
4673,16-08-1975,69,520816
4674,27-02-2006,59,786227
4675,02-10-1998,23,751002
4677,29-11-1948,3,215929
4678,06-12-1991,21,681206
4679,31-01-1971,20,480131
4680,24-07-2006,72,795524
4681,08-12-1976,1,496008
4682,11-08-1976,1,530811
4683,02-08-1979,51,560802
4684,05-05-1980,1,535305
4685,14-07-1987,62,640714
4686,02-07-1967,39,440702
4687,19-02-1975,16,476219
4688,11-09-1963,16,400911
4689,26-04-1986,50,630426
4690,26-10-1989,66,625826
4691,28-01-1987,66,640128
4692,06-06-1982,76,555406
4693,02-03-1966,42,430302
4694,15-06-1970,42,435415
4695,11-12-1948,52,251211
4696,12-06-1960,52,335412
4697,25-11-1984,27,575925
4698,31-03-1986,45,630331
4699,12-01-1991,13,636112
4700,15-08-1964,70,375615
4701,28-06-1964,22,410628
4704,29-06-1982,12,555429
4705,12-09-1978,1,550912
4706,11-09-1970,58,435711
4707,05-11-1963,58,401105
4708,14-07-1973,18,500714
4709,16-04-2001,54,780416
4710,09-07-1988,52,615509
4711,23-07-1978,52,550723
4712,06-08-1987,37,605606
4713,04-01-1946,13,186104
4714,20-08-1934,13,110820
4715,12-10-2003,15,765812
4716,02-10-1960,10,335802
4717,09-08-1967,32,440809
4718,22-11-1955,2,321122
4719,18-02-1960,23,370218
4720,06-07-1973,33,465506
4721,21-05-1983,65,565321
4722,28-01-1995,8,720128
4723,06-04-1968,1,415206
4724,14-12-2000,53,736014
4725,17-11-1968,34,451117
4726,04-09-1979,34,525704
4727,23-01-1998,74,706123
4728,31-10-1993,74,701031
4729,07-07-1968,18,450707
4730,04-05-1943,68,200504
4731,11-04-2000,52,735211
4732,17-03-1941,70,180317
4733,17-07-1978,1,550717
4734,21-03-1948,72,250321
4735,23-12-1949,72,226023
4736,28-07-1970,56,435528
4737,01-08-2008,24,815601
4739,08-05-1987,37,605308
4740,12-06-2000,28,770612
4741,29-09-1956,74,295729
4742,13-06-1976,61,495413
4743,25-09-1979,61,560925
4744,18-12-1952,6,291218
4745,04-10-1975,68,485804
4746,20-09-1968,39,415720
4747,27-06-1949,76,225427
4748,26-01-1951,76,280126
4749,19-03-1975,57,485119
4750,04-04-1985,70,620404
4751,08-01-1996,35,730108
4752,09-10-1962,7,391009
4753,18-04-1961,7,345218
4754,28-02-1967,27,396228
4755,05-11-1981,71,545905
4756,08-03-1977,22,505108
4757,09-10-1968,22,451009
4758,09-03-2000,50,735109
4759,21-02-2003,50,800221
4760,27-03-1958,70,350327
4761,28-01-1962,70,346128
4762,13-04-1998,76,715213
4763,23-04-1971,77,445223
4764,15-10-2002,54,791015
4765,06-03-1958,48,350306
4766,27-05-1990,22,670527
4767,21-11-1945,26,185921
4768,03-06-1987,1,605403
4769,23-03-1950,22,235123
4770,13-12-1947,22,241213
4771,07-03-1988,64,615107
4772,29-03-1977,6,505129
4773,13-08-1979,33,525613
4774,14-08-1974,59,510814
4775,22-09-1975,59,485722
4776,22-12-1997,1,741222
4777,23-08-1956,64,295623
4778,07-03-1945,64,220307
4779,10-02-2001,52,780210
4780,01-04-1999,54,725201
4781,15-10-1993,9,665815
4782,28-12-1989,25,661228
4783,16-12-2005,31,786016
4784,08-02-1948,42,206208
4785,06-10-1944,42,211006
4786,16-08-1961,54,380816
4787,12-03-1985,36,620312
4788,27-06-2007,39,805427
4789,26-11-1967,24,405926
4790,09-02-1969,75,460209
4791,15-02-1959,51,360215
4792,25-07-1984,20,575525
4793,15-04-1973,55,465215
4794,16-01-1973,20,456116
4795,18-11-1952,74,255918
4796,11-03-1951,7,280311
4797,03-11-1967,59,405903
4798,02-03-1989,37,625102
4799,20-05-1973,75,465320
4800,14-08-1976,75,530814
4801,25-11-2001,23,781125
4802,06-07-1994,75,710706
4803,07-08-1968,45,450807
4804,07-04-1957,51,305207
4805,13-05-1962,1,355313
4806,01-04-1971,19,445201
4807,28-12-1971,25,481228
4808,24-01-2009,23,816124
4809,01-11-1953,19,301101
4810,26-03-1962,19,355126
4811,26-05-1998,77,715326
4812,26-06-1948,1,250626
4813,25-10-1991,43,681025
4814,28-02-1985,54,620228
4815,17-09-1993,15,700917
4816,04-05-2001,15,745304
4817,04-09-1992,12,690904
4818,13-03-1955,1,320313
4819,13-04-1987,62,640413
4820,19-11-1996,2,695919
4821,08-08-1966,35,395608
4822,13-10-1968,35,451013
4823,16-04-2005,7,820416
4824,05-03-1963,54,400305
4826,27-02-2005,25,776227
4831,14-08-1981,27,580814
4832,09-03-1984,56,575109
4833,28-04-1998,30,715228
4836,31-12-1975,49,521231
4837,13-05-1994,56,675313
4853,01-03-1962,58,390301
4861,01-01-2005,57,776101
4862,23-01-1971,1,436123
4863,02-05-2001,1,745302
4877,19-02-1980,45,570219
4882,21-12-2001,36,781221
4886,09-12-2002,23,791209
4892,08-03-1992,26,690308
4901,08-07-1977,72,505508
4904,19-06-1988,38,615419
4906,19-12-2003,64,766019
4907,31-05-1997,64,740531
4915,19-07-1986,40,630719
4916,09-01-1962,52,390109
4918,06-05-1991,11,680506
4919,26-07-1978,49,515526
4923,02-07-1985,66,620702
4925,18-06-1974,45,510618
4927,16-05-1982,72,555316
4928,09-02-1999,9,760209
4929,30-07-1966,74,430730
4930,30-07-2004,1,810730
4937,09-01-1988,54,606109
4941,25-04-2006,60,795225
4942,05-07-1982,38,590705
4944,07-04-2005,58,820407
4949,20-10-2005,54,821020
4956,10-10-1969,6,461010
4959,25-04-2002,77,790425
4961,31-07-2005,54,820731
4968,26-05-1961,50,380526
4969,20-09-1995,64,685720
4972,13-09-2004,70,775713
4974,30-08-1989,5,625630
4975,21-10-1984,5,611021
4976,18-01-2004,36,810118
4979,28-06-1960,7,370628
4989,04-09-1958,28,350904
4992,14-09-1999,55,725714
4993,27-08-2000,1,735627
4994,21-06-2001,1,780621
5002,17-09-2004,65,775717
5010,08-11-1977,42,505908
5012,22-11-1999,27,725922
5013,15-09-2003,1,800915
5016,05-03-1973,1,465105
5028,10-04-1999,28,760410
5030,15-01-2003,1,800115
5046,22-08-1960,1,370822
5050,19-01-1974,62,510119
5056,04-04-1984,67,575204
5067,10-11-2002,21,755910
5072,24-05-2008,1,815324
5081,31-12-1988,1,616031
5093,12-06-1976,55,495412
5107,06-12-1974,50,476006
5108,22-05-1967,50,440522
5111,12-12-1982,50,591212
5117,21-03-1998,52,750321
5126,03-04-1988,43,650403
5127,05-06-2002,33,755405
5128,24-12-1986,70,631224
5132,21-10-1990,51,671021
5133,10-10-1986,66,595810
5134,19-09-1994,58,675719
5137,05-05-2002,5,790505
5138,05-10-2001,45,745805
5141,19-07-1980,54,535519
5143,09-03-1996,77,730309
5144,07-08-1993,77,665607
5145,31-12-1977,26,506031
5149,18-12-1985,15,621218
5152,09-11-2002,43,755909
5159,02-12-1987,39,641202
5163,28-12-1984,43,576028
5164,30-11-1994,9,711130
5171,23-11-1983,64,565923
5175,18-11-1976,63,495918
5180,20-12-1966,1,431220
5189,10-03-1988,74,615110
5200,23-06-1987,33,605423
5201,19-04-1977,33,540419
5203,08-11-1972,61,455908
5204,22-01-1986,47,630122
5212,12-12-1973,72,466012
5213,10-10-2003,1,801010
5214,12-09-1999,47,760912
5215,15-12-2000,47,736015
5217,16-09-1967,74,405716
5223,11-03-2004,2,775111
5224,24-07-1972,29,490724
5232,06-06-1975,74,485406
5233,30-10-1990,66,671030
5236,03-06-2001,25,780603
5237,03-08-2000,1,770803
5240,17-02-1963,74,400217
5241,26-06-2001,63,780626
5243,18-04-1993,2,700418
5245,18-05-1969,38,425318
5246,15-05-2005,70,820515
5247,14-04-1966,47,430414
5249,05-03-1998,5,715105
5253,07-12-1973,69,466007
5254,16-09-1971,69,480916
5263,27-04-1989,1,625227
5273,10-01-1982,39,590110
5275,21-05-1973,28,500521
5277,07-01-1996,44,686107
5281,24-12-1964,73,411224
5283,10-03-2005,17,820310
5284,24-11-1998,51,715924
5287,02-01-1994,77,710102
5308,09-09-2001,41,745709
5312,08-01-1970,71,470108
5313,16-03-1974,71,475116
5318,28-03-1991,74,680328
5319,23-11-1991,74,645923
5320,07-06-1978,17,515407
5321,01-02-1973,17,500201
5322,13-05-1983,73,565313
5323,17-04-2003,14,765217
5325,18-11-1997,66,705918
5326,12-08-1990,66,670812
5333,29-07-1994,39,675529
5334,29-12-1958,48,351229
5337,02-05-1984,1,610502
5338,25-07-1993,1,665525
5347,31-03-1972,41,490331
5352,18-10-2003,40,765818
5353,22-07-1994,48,675522
5354,05-03-1994,30,675105
5358,31-08-1965,54,420831
5362,09-12-1962,47,391209
5364,14-03-1987,62,640314
5365,01-07-1998,62,715501
5366,20-11-1998,60,715920
5367,06-06-2002,60,790606
5374,26-11-1970,63,471126
5376,23-01-1993,14,700123
5379,20-03-2001,60,780320
5384,21-07-1958,73,350721
5385,01-02-1997,67,740201
5389,31-08-1991,17,680831
5392,28-05-1982,16,555328
5393,03-12-1978,4,551203
5395,01-06-1985,45,620601
5397,30-09-1996,72,695730
5398,23-03-1990,72,670323
5399,27-02-2000,24,726227
5402,29-07-1995,30,685529
5404,18-11-2003,58,765918
